äJénì˙,èIóπì˙,âÒìöÇÃêiçsèÛãµ,èIóπèÛãµ,âÒìöéûä‘ÅiïbÅj,ìØà”Ç∑ÇÈÇ©,èIóπì˙,IDê∂ê¨,ìΩñº,ïÍçëåÍ,ìØà”Ç∑ÇÈÇ©,îNóÓ,ê´ï ,ç≈èIäwó,å¬êlé˚ì¸,ê¢ë—é˚ì¸,BADEó˚èKÉqÉìÉg1âéﬂ1,BADEó˚èKÉqÉìÉg1âéﬂ2,BADEó˚èKÉqÉìÉg1âéﬂ3,BADEó˚èKÉqÉìÉg1âéﬂ4,BADEó˚èKÉqÉìÉg2âéﬂ1,BADEó˚èKÉqÉìÉg2âéﬂ2,BADEó˚èKÉqÉìÉg2âéﬂ3,BADEó˚èKÉqÉìÉg2âéﬂ4,BADEó˚èKÉqÉìÉg3âéﬂ1,BADEó˚èKÉqÉìÉg3âéﬂ2,BADEó˚èKÉqÉìÉg3âéﬂ3,BADEó˚èKÉqÉìÉg3âéﬂ4,BADE1ÉqÉìÉg1âéﬂ1,BADE1ÉqÉìÉg1âéﬂ2,BADE1ÉqÉìÉg1âéﬂ3,BADE1ÉqÉìÉg1âéﬂ4,BADE1ÉqÉìÉg2âéﬂ1,BADE1ÉqÉìÉg2âéﬂ2,BADE1ÉqÉìÉg2âéﬂ3,BADE1ÉqÉìÉg2âéﬂ4,BADE1ÉqÉìÉg3âéﬂ1,BADE1ÉqÉìÉg3âéﬂ2,BADE1ÉqÉìÉg3âéﬂ3,BADE1ÉqÉìÉg3âéﬂ4,BADE2ÉqÉìÉg1âéﬂ1,BADE2ÉqÉìÉg1âéﬂ2,BADE2ÉqÉìÉg1âéﬂ3,BADE2ÉqÉìÉg1âéﬂ4,BADE2ÉqÉìÉg2âéﬂ1,BADE2ÉqÉìÉg2âéﬂ2,BADE2ÉqÉìÉg2âéﬂ3,BADE2ÉqÉìÉg2âéﬂ4,BADE2ÉqÉìÉg3âéﬂ1,BADE2ÉqÉìÉg3âéﬂ2,BADE2ÉqÉìÉg3âéﬂ3,BADE2ÉqÉìÉg3âéﬂ4,BADE3ÉqÉìÉg1âéﬂ1,BADE3ÉqÉìÉg1âéﬂ2,BADE3ÉqÉìÉg1âéﬂ3,BADE3ÉqÉìÉg1âéﬂ4,BADE3ÉqÉìÉg2âéﬂ1,BADE3ÉqÉìÉg2âéﬂ2,BADE3ÉqÉìÉg2âéﬂ3,BADE3ÉqÉìÉg2âéﬂ4,BADE3ÉqÉìÉg3âéﬂ1,BADE3ÉqÉìÉg3âéﬂ2,BADE3ÉqÉìÉg3âéﬂ3,BADE3ÉqÉìÉg3âéﬂ4,BADE4ÉqÉìÉg1âéﬂ1,BADE4ÉqÉìÉg1âéﬂ2,BADE4ÉqÉìÉg1âéﬂ3,BADE4ÉqÉìÉg1âéﬂ4,BADE4ÉqÉìÉg2âéﬂ1,BADE4ÉqÉìÉg2âéﬂ2,BADE4ÉqÉìÉg2âéﬂ3,BADE4ÉqÉìÉg2âéﬂ4,BADE4ÉqÉìÉg3âéﬂ1,BADE4ÉqÉìÉg3âéﬂ2,BADE4ÉqÉìÉg3âéﬂ3,BADE4ÉqÉìÉg3âéﬂ4,BADE5ÉqÉìÉg1âéﬂ1,BADE5ÉqÉìÉg1âéﬂ2,BADE5ÉqÉìÉg1âéﬂ3,BADE5ÉqÉìÉg1âéﬂ4,BADE5ÉqÉìÉg2âéﬂ1,BADE5ÉqÉìÉg2âéﬂ2,BADE5ÉqÉìÉg2âéﬂ3,BADE5ÉqÉìÉg2âéﬂ4,BADE5ÉqÉìÉg3âéﬂ1,BADE5ÉqÉìÉg3âéﬂ2,BADE5ÉqÉìÉg3âéﬂ3,BADE5ÉqÉìÉg3âéﬂ4,BADE6ÉqÉìÉg1âéﬂ1,BADE6ÉqÉìÉg1âéﬂ2,BADE6ÉqÉìÉg1âéﬂ3,BADE6ÉqÉìÉg1âéﬂ4,BADE6ÉqÉìÉg2âéﬂ1,BADE6ÉqÉìÉg2âéﬂ2,BADE6ÉqÉìÉg2âéﬂ3,BADE6ÉqÉìÉg2âéﬂ4,BADE6ÉqÉìÉg3âéﬂ1,BADE6ÉqÉìÉg3âéﬂ2,BADE6ÉqÉìÉg3âéﬂ3,BADE6ÉqÉìÉg3âéﬂ4,BADE7ÉqÉìÉg1âéﬂ1,BADE7ÉqÉìÉg1âéﬂ2,BADE7ÉqÉìÉg1âéﬂ3,BADE7ÉqÉìÉg1âéﬂ4,BADE7ÉqÉìÉg2âéﬂ1,BADE7ÉqÉìÉg2âéﬂ2,BADE7ÉqÉìÉg2âéﬂ3,BADE7ÉqÉìÉg2âéﬂ4,BADE7ÉqÉìÉg3âéﬂ1,BADE7ÉqÉìÉg3âéﬂ2,BADE7ÉqÉìÉg3âéﬂ3,BADE7ÉqÉìÉg3âéﬂ4,BADE8ÉqÉìÉg1âéﬂ1,BADE8ÉqÉìÉg1âéﬂ2,BADE8ÉqÉìÉg1âéﬂ3,BADE8ÉqÉìÉg1âéﬂ4,BADE8ÉqÉìÉg2âéﬂ1,BADE8ÉqÉìÉg2âéﬂ2,BADE8ÉqÉìÉg2âéﬂ3,BADE8ÉqÉìÉg2âéﬂ4,BADE8ÉqÉìÉg3âéﬂ1,BADE8ÉqÉìÉg3âéﬂ2,BADE8ÉqÉìÉg3âéﬂ3,BADE8ÉqÉìÉg3âéﬂ4,BADE9ÉqÉìÉg1âéﬂ1,BADE9ÉqÉìÉg1âéﬂ2,BADE9ÉqÉìÉg1âéﬂ3,BADE9ÉqÉìÉg1âéﬂ4,BADE9ÉqÉìÉg2âéﬂ1,BADE9ÉqÉìÉg2âéﬂ2,BADE9ÉqÉìÉg2âéﬂ3,BADE9ÉqÉìÉg2âéﬂ4,BADE9ÉqÉìÉg3âéﬂ1,BADE9ÉqÉìÉg3âéﬂ2,BADE9ÉqÉìÉg3âéﬂ3,BADE9ÉqÉìÉg3âéﬂ4,BADE10ÉqÉìÉg1âéﬂ1,BADE10ÉqÉìÉg1âéﬂ2,BADE10ÉqÉìÉg1âéﬂ3,BADE10ÉqÉìÉg1âéﬂ4,BADE10ÉqÉìÉg2âéﬂ1,BADE10ÉqÉìÉg2âéﬂ2,BADE10ÉqÉìÉg2âéﬂ3,BADE10ÉqÉìÉg2âéﬂ4,BADE10ÉqÉìÉg3âéﬂ1,BADE10ÉqÉìÉg3âéﬂ2,BADE10ÉqÉìÉg3âéﬂ3,BADE10ÉqÉìÉg3âéﬂ4,BADE11ÉqÉìÉg1âéﬂ1,BADE11ÉqÉìÉg1âéﬂ2,BADE11ÉqÉìÉg1âéﬂ3,BADE11ÉqÉìÉg1âéﬂ4,BADE11ÉqÉìÉg2âéﬂ1,BADE11ÉqÉìÉg2âéﬂ2,BADE11ÉqÉìÉg2âéﬂ3,BADE11ÉqÉìÉg2âéﬂ4,BADE11ÉqÉìÉg3âéﬂ1,BADE11ÉqÉìÉg3âéﬂ2,BADE11ÉqÉìÉg3âéﬂ3,BADE11ÉqÉìÉg3âéﬂ4,BADE12ÉqÉìÉg1âéﬂ1,BADE12ÉqÉìÉg1âéﬂ2,BADE12ÉqÉìÉg1âéﬂ3,BADE12ÉqÉìÉg1âéﬂ4,BADE12ÉqÉìÉg2âéﬂ1,BADE12ÉqÉìÉg2âéﬂ2,BADE12ÉqÉìÉg2âéﬂ3,BADE12ÉqÉìÉg2âéﬂ4,BADE12ÉqÉìÉg3âéﬂ1,BADE12ÉqÉìÉg3âéﬂ2,BADE12ÉqÉìÉg3âéﬂ3,BADE12ÉqÉìÉg3âéﬂ4,ã^éóâ»äwêMïÚé⁄ìx1,ã^éóâ»äwêMïÚé⁄ìx2,ã^éóâ»äwêMïÚé⁄ìx3,ã^éóâ»äwêMïÚé⁄ìx4,ã^éóâ»äwêMïÚé⁄ìx5,ã^éóâ»äwêMïÚé⁄ìx6,ã^éóâ»äwêMïÚé⁄ìx7,ã^éóâ»äwêMïÚé⁄ìx8,ã^éóâ»äwêMïÚé⁄ìx9,ã^éóâ»äwêMïÚé⁄ìx10,ã^éóâ»äwêMïÚé⁄ìx11,ã^éóâ»äwêMïÚé⁄ìx12,ã^éóâ»äwêMïÚé⁄ìx13,ã^éóâ»äwêMïÚé⁄ìx14,ã^éóâ»äwêMïÚé⁄ìx15,ã^éóâ»äwêMïÚé⁄ìx16,ã^éóâ»äwêMïÚé⁄ìx17,ã^éóâ»äwêMïÚé⁄ìx18,ã^éóâ»äwêMïÚé⁄ìx19,CMQ-J1,CMQ-J2,CMQ-J3,CMQ-J4,CMQ-J5,â»äwìIêÑò_î\óÕ1,â»äwìIêÑò_î\óÕ2,â»äwìIêÑò_î\óÕ3,â»äwìIêÑò_î\óÕ4,â»äwìIêÑò_î\óÕ5,â»äwìIêÑò_î\óÕ6,â»äwìIêÑò_î\óÕ7,â»äwìIêÑò_î\óÕ8,â»äwìIêÑò_î\óÕ9,â»äwìIêÑò_î\óÕ10,â»äwìIêÑò_î\óÕ11,â»äwìIêÑò_î\óÕ12,îÌäQñœëz1,îÌäQñœëz2,îÌäQñœëz3,îÌäQñœëz4,îÌäQñœëz5,îÌäQñœëz6,îÌäQñœëz7,îÌäQñœëz8,îÌäQñœëz9,îÌäQñœëz10,îÌäQñœëz11,îÌäQñœëz12,îÌäQñœëz13,îÌäQñœëz14,îÌäQñœëz15,îÌäQñœëz16,îÌäQñœëz17,îÌäQñœëz18,CRT1,CRT2,CRT3
2024/6/26 1:58,2024/6/26 2:20,0,100,1282,1,2024/6/26 2:20,R_4CJmtEhPhcrSNKR,anonymous,JA,1,38,1,4,350,350,6,1.5,0.5,1,5,5,2,5,0.5,0,2,3.5,5,9,5,9.5,5,8,5,10,5,6.5,5,10,8.5,8.5,7,8.5,3,9.5,3,9,4,3.5,4,5,10,6.5,8,9.5,10,5,7.5,9.5,1,0,6.5,10,9.5,9.5,8,9.5,9.5,8.5,8,9.5,4.5,2,2.5,9.5,9.5,9,4,9.5,1,2.5,4,10,0,0,0.5,10,9,5,5,9,8,5,5,10,1,1,0,10,10,7.5,4,9,6,2,1,9.5,1.5,1.5,1,10,9,9,5,10,9.5,5.5,2,10,9.5,5.5,2,10,8.5,8,3,8.5,5.5,8,3,8.5,0.5,0.5,0.5,10,9,9,6.5,9,9,9,8,9,8,0.5,3.5,9.5,9,6.5,8,9,9.5,3.5,5,9.5,7.5,0,0.5,10,9,9.5,7,9,9,9.5,4,9,7,3.5,1,10,5,4,4,4,4,2,3,2,2,1,2,4,2,3,4,2,5,2,2,9,10,6,7,7,2,2,1,2,2,1,1,2,1,2,1,1,1,2,4,4,3,2,2,4,3,3,2,4,3,3,2,3,5,5,50,5,47
2024/6/26 2:08,2024/6/26 2:45,0,100,2259,1,2024/6/26 2:45,R_46aOqAOAr9LLhmV,anonymous,JA,1,36,1,4,200,600,6,3.5,7,2,7,7,8.5,8.5,5,5,4.5,9.5,7,3,3,7,8,2,3,10,2,1.5,2,10,6,6,5.5,5.5,4,8,4,6.5,0,0,0,0,6,5,3.5,5.5,4.5,4,3,6.5,1,0,0.5,10,7,6,3.5,7,6.5,6,3,7.5,1.5,1.5,1.5,9,6.5,6,3.5,6,3.5,3.5,2.5,7.5,0.5,0.5,2.5,10,6,3.5,3,5.5,5.5,2.5,3,6.5,7,1,2,8,6,6,3,6,7,6.5,2,7.5,3.5,5,2,9,6,6,4.5,6,7,3.5,3.5,7,8,2.5,3.5,9,7,7,5.5,7,5.5,6.5,6,6.5,3,3,3.5,9.5,6,3,6.5,7,6.5,4,7,8,6,2,6,8.5,7.5,4,6,8,4,3,7,8.5,2,1.5,4,9.5,8,8.5,3,6.5,7.5,8,4,7.5,8,5.5,2,9.5,2,4,3,2,4,2,4,4,2,4,2,4,2,4,3,3,4,2,2,10,10,7,6,7,1,2,1,2,2,2,1,2,1,2,1,1,1,3,4,5,4,3,2,3,4,3,3,3,3,5,3,4,5,3,50,5,47
2024/6/26 2:59,2024/6/26 3:36,0,100,2228,1,2024/6/26 3:36,R_4rNIjMbz77w98oz,anonymous,JA,1,37,1,2,96,96,6,2,3,2,5.5,2,4,6,2,1,5,7,6,3,2.5,9,5,2,2.5,9.5,3.5,1.5,2,10,5.5,5.5,5,7.5,2,7,5,8,6,2.5,6,9,6,2,2.5,4,7,2,2.5,5,3,0,3,9,7,1,4,6,6,1,3,7,1,0,0,10,7,6,5,3,1,1,5,9,0,0,5,10,3,4,1,7,4,1,2,8,5,1,1,10,7.5,5,2.5,4,2,5,2.5,8,0,2,3,10,4,2,4,6,5,3,2,9,3,3,2,10,5,5,1,5,4,3,1,7.5,1,0.5,0.5,10,6,2,7,2,6,2,5,7,4,1,6,9,7.5,2,7,6,6.5,2,7,5,0,2,6,10,6,7.5,1,5,7,6.5,4,6,7.5,5.5,0.5,8,4,3,3,4,4,3,2,3,1,4,1,4,3,2,3,5,4,2,2,8,10,4,8,5,2,2,1,2,2,2,1,2,1,2,1,2,4,3,2,5,5,2,4,5,3,5,5,5,3,5,3,5,5,2,50,5,47
2024/6/26 2:57,2024/6/26 3:32,0,100,2144,1,2024/6/26 3:32,R_4oFr3aoNUyC2wqR,anonymous,JA,1,43,2,2,100,500,7,4.5,3,4,6.5,5.5,3.5,5,5,5.5,3.5,5.5,8.5,3.5,3.5,6,8,2.5,3,9,4,2.5,2.5,9.5,5.5,5.5,6,5.5,3.5,9.5,5,5.5,4,7,5,4.5,7.5,5,4.5,6,8.5,5.5,5,7.5,4.5,4,4.5,9.5,9.5,8.5,2.5,9.5,9,7.5,2.5,9.5,7.5,7.5,3,10,6.5,5.5,5,6.5,4,4.5,5,8.5,1.5,2,5,9.5,6.5,5.5,5,6,5.5,5.5,5.5,7,5,4,6,7.5,8.5,6,3.5,5.5,9,6.5,3,6.5,8,6.5,3,8,7,5.5,4.5,6.5,8,5.5,4,8.5,7.5,4.5,4,9,7,7.5,4,5.5,7,7.5,4.5,5.5,5,5,3.5,8,6.5,4.5,5.5,7,6.5,5,5.5,7,5,4.5,4,7.5,6.5,5,4,6,7,4,4,6.5,4,3.5,3.5,7.5,7,8,6,5.5,7,8,4,5.5,5.5,3,4,9.5,4,4,4,4,4,3,2,3,2,3,3,2,4,3,3,4,2,2,2,8,7,6,6,6,2,2,1,2,2,2,1,2,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,5,47
2024/6/26 3:49,2024/6/26 4:14,0,100,1469,1,2024/6/26 4:14,R_4NCzvDFrC8Z58BP,anonymous,JA,1,25,3,4,12,100,6.5,5,5,5,4.5,6.5,4,6.5,4.5,4,4,8,6.5,1.5,1.5,6,7.5,2.5,3,8,2.5,3.5,2.5,10,5,5.5,5.5,6,3.5,7.5,3,2.5,3.5,3.5,6,3.5,7.5,3.5,3.5,6.5,6.5,3.5,3.5,6.5,3,2,5,10,5,5,4,5,5,5,4,5,5,5,5,8,6.5,6.5,4,6,3,5,5,7.5,0.5,5,5,9,3.5,3.5,3.5,7,3,4.5,2,7.5,3,4.5,2,7.5,7.5,7,3.5,5,7,7,4.5,7,5,7,4.5,9.5,6,6,5,6,6,6,5,8,6,6,5,8.5,6.5,6.5,5,5,6.5,6.5,5,5,5,4,5,8.5,6,6,5,6,6,6,5,6,6,7,5,8,5,5,5,5,5,5,5,5,3.5,5,5,7.5,7,7,6,5.5,7,7,4,6.5,7,7,6,8.5,3,2,2,1,3,3,4,3,1,4,1,1,2,3,2,1,3,2,2,7,7,4,5,5,2,2,1,2,2,2,1,2,1,2,2,1,3,3,3,5,5,5,5,5,3,4,5,5,5,5,4,5,5,5,100,100,47
2024/6/26 1:56,2024/6/26 2:43,0,100,2794,1,2024/6/26 2:43,R_4aKAQ5EC9xo1f6t,anonymous,JA,1,48,1,3,470,550,5.5,5,2.5,4,5.5,6,2.5,5,4,4,4.5,3.5,4,5.5,4,5.5,4.5,5,4,6.5,3.5,5,3.5,7,6,4.5,4.5,6,5.5,5,4.5,6.5,5.5,5,4.5,5.5,5.5,4.5,5,5.5,6,4,5,5.5,5,3,4.5,8,5.5,5.5,5,5,5,5.5,5,6,4.5,2.5,4,8,5,5,4,5,4,3,3,7,2,2,2,9,4.5,4.5,5,6,5,4,5,6,4,4,4,7,6,4.5,3,4.5,6,4,2,6,4,4,2,7,6,4,4,5,6,3,3,5,6.5,2,2.5,6,6,4,5,5,6,4,5,5,5,3,4,7,5,5,4.5,4.5,5.5,5,3,4.5,5,6,3,6,4.5,4.5,5,5,4.5,4,5.5,5,3,3,4,7,6,6,4,5,6,6,4,5,5.5,5,3,7,3,4,2,3,4,3,4,2,3,3,2,3,3,3,3,2,4,3,2,8,9,8,7,8,2,1,2,2,2,2,1,2,1,2,1,1,4,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,100,5,47
2024/6/26 2:40,2024/6/26 2:56,0,100,977,1,2024/6/26 2:56,R_4etzwZGR4qidFfT,anonymous,JA,1,36,1,2,300,300,7,1.5,1.5,2,9.5,9.5,0,9,9.5,9.5,0,9,0,0,0,0,0,0,0,3.5,0,0,0,10,10,10,10,10,0,10,0,8.5,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,10,9.5,9.5,6.5,10,9.5,9.5,6.5,10,0,0,0,10,10,10,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,6.5,0,0,0,10,7.5,5.5,2,7,7.5,5.5,2,7,0,0,0,10,8,6.5,0,8.5,8,0,0,8.5,0,0,0,10,2.5,3.5,3,3,2.5,3.5,3,3,0,0,0,10,4.5,3,3,3.5,4.5,3,3,3.5,0,0,0,10,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0,0,0,10,3.5,3.5,3,3.5,3.5,3.5,4,3.5,5,0,0,10,4,4,4,4,4,4,1,1,2,3,4,4,1,4,4,2,1,4,4,3,3,3,2,7,1,1,2,2,1,1,1,2,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0.2,47
2024/6/26 2:24,2024/6/26 2:50,0,100,1598,1,2024/6/26 2:50,R_43yqJD6NgYVrd6N,anonymous,JA,1,29,1,4,400,400,5,3,5,3,6,5.5,5.5,6,5.5,5.5,5.5,7.5,5,3,3,7,5,2,3,9,5,2,3,9.5,5,5.5,5,5.5,3.5,6,5,5.5,1,1,5,1,6,4.5,4,5,6.5,4,3.5,5.5,1,1,1,9.5,6.5,5.5,4,5.5,6.5,5.5,4,5.5,4,3.5,2.5,8,5.5,5.5,4.5,5.5,3,3,4.5,9.5,1,1,4.5,10,5.5,5.5,5,6,4.5,5,5,6.5,4,3,1,8.5,5,5,2.5,5,5,6,2.5,6,4.5,5.5,2.5,8.5,6,6,5,5,6,6,5,7,6.5,5,5,8.5,5.5,5.5,5.5,5,5,6.5,5,5,2.5,4.5,3.5,8,4.5,4.5,4,7,4.5,4.5,4,7.5,4.5,1,3,7.5,5,5,5,6,5,5,5,6,5,5,5,7.5,5.5,5.5,4.5,4.5,5.5,5.5,4,4.5,6,4,4,6.5,4,4,3,4,4,4,3,4,2,2,3,3,3,3,3,3,3,2,2,6,9,5,6,6,2,1,1,2,1,2,1,2,1,2,1,1,2,4,3,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,50,5,47
2024/6/26 2:24,2024/6/26 2:49,0,100,1534,1,2024/6/26 2:49,R_4YZOPy6EqC4WkgN,anonymous,JA,1,42,2,3,130,500,1.5,2.5,5,5,1.5,2.5,4,4.5,1.5,2.5,4,4,8,2,3,8,7,1.5,2.5,9,6,1,1.5,10,6,5,5,6,5.5,6,4,5.5,5.5,0,5,1,5,5,5,5,5,5,4.5,4,4,5,5.5,7,7,6,3.5,5,8,6,3,5,1,1,1.5,10,4,6,1,3.5,0,3.5,1,8.5,0,1,1,10,0,2.5,2.5,2.5,5.5,2.5,4.5,4.5,6,0,0,10,5,5,5,5,7,7,5,7,2,7,5,8,5.5,5,5,6,5.5,5,5,8,5.5,5,5,8,5,5,5,5,5,5,5,5,1.5,4,5,8.5,5,5,5,5,5,5,5,5,5,0,1.5,5,5,5,5,5,5,5,5,5,5,5,5,8,5,5,2,5,5,5,4,5,5,5,0,5,3,3,3,4,4,4,2,4,3,3,3,4,3,3,3,4,4,3,3,6,7,2,11,11,1,2,1,2,2,1,1,2,2,1,1,2,5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,100,20,5
2024/6/26 4:56,2024/6/26 5:33,0,100,2237,1,2024/6/26 5:33,R_4zgQQOxoIt7JI65,anonymous,JA,1,56,2,2,20,350,7.5,1.5,3,1,3.5,7.5,5,6.5,1,3,5,8,8,2,1,5,5.5,6,1,7.5,2,8,1,9.5,7.5,8.5,5.5,8.5,2,9.5,1,6,2,1,0.5,7,8.5,2,4.5,7.5,9,1,5.5,8.5,1,0,2,9.5,8,5.5,3,4.5,7,6,1.5,8.5,1,0.5,0,9.5,8,8.5,5.5,7,3.5,2,2.5,9,1,1.5,3.5,9.5,6.5,0.5,2,7.5,2,0.5,1.5,9,3,0,0,9.5,9,7,2.5,8,3.5,6.5,1.5,8.5,1,2,1,9,8,5.5,2,7,6,3,2.5,9,0.5,1.5,2,9,8,6.5,3,3.5,8.5,7,2,5,3,3.5,0.5,9,6,6,6.5,2.5,7.5,6.5,5.5,4.5,6.5,4,1.5,5.5,6,1.5,4.5,7.5,4,1,5.5,6,0,0.5,2.5,9.5,8.5,8.5,0.5,6.5,6.5,6.5,4,8,8,3,0.5,9,3,4,2,4,4,4,3,3,2,3,4,4,2,4,4,4,4,3,3,6,8,6,7,6,2,1,2,2,2,2,2,2,1,1,1,2,3,2,2,5,3,3,4,3,3,3,4,3,4,4,4,4,5,4,100,100,47
2024/6/26 5:15,2024/6/26 6:01,0,100,2739,1,2024/6/26 6:01,R_424rtChOljTn4wK,anonymous,JA,1,52,2,4,60,650,7,2,2,2,6,6,3,5,3.5,1.5,2.5,7,5.5,5.5,2,5.5,3,3,1.5,8,1.5,2,1,8.5,5.5,5.5,5.5,5.5,6,6,4.5,7,3,2,5.5,7.5,7,3,3,7,7.5,3.5,3.5,8,1,1,2.5,9,7,5.5,5.5,5.5,6.5,6,4.5,6,1,1,1,9,6,6,3,6,1,1,3.5,8,0.5,0.5,5,9,7,6,2,6,3,7,3,7,1,1,2,9,7,5.5,1,4,8.5,6,0.5,5,4,4,1.5,4,5.5,5.5,5.5,5.5,6,3,5,7,6.5,2,5.5,9,6,6,5.5,5.5,5.5,5.5,5,6.5,2,2,2,9,5.5,3,5.5,5.5,6,3.5,6,6,7.5,2,2,7.5,6,6,6,6,4,6.5,7,7,2,5.5,2,8,6,7,5.5,5.5,7,6,4,6,7.5,2,2,9,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,2,2,9,9,7,6,6,1,2,1,2,2,2,1,2,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,5,47
2024/6/26 2:59,2024/6/26 3:34,0,100,2049,1,2024/6/26 3:34,R_4eCpd0sKnTHmmq2,anonymous,JA,1,30,2,3,300,700,7,6,4,6,7,10,4,10,7,0,4,10,8,6,2,10,8,0,2,10,0,0,2,10,6,10,8,10,3,10,3,10,3,0,8,10,10,0,0,8,10,0,0,8,0,0,0,10,10,10,3,10,10,10,3,10,6,0,3,10,10,10,3,10,4,0,0,10,0,0,0,10,6,1,2,10,4,1,2,10,0,0,0,10,10,10,0,3,10,10,0,8,8,8,0,10,10,8,0,10,10,8,0,10,10,8,0,10,10,10,10,10,7,8,7,10,0,0,0,10,10,10,10,10,10,10,10,10,0,10,0,10,7,9,10,7,7,9,10,9,0,4,6,10,10,10,3,10,10,10,4,10,8,6,3,10,1,1,1,1,1,1,4,1,1,1,1,5,1,3,1,4,5,4,4,8,10,4,1,1,1,1,2,2,1,1,1,2,1,2,1,1,3,3,5,5,5,3,5,5,3,3,5,5,5,5,5,5,5,5,100,5,47
2024/6/26 1:57,2024/6/26 2:13,0,100,936,1,2024/6/26 2:13,R_4IjiHZuvtUBBFqy,anonymous,JA,1,47,1,4,620,710,4,2.5,1,1.5,6,7,1.5,4.5,3.5,6,1.5,8,4,2.5,2.5,7,6,2.5,1.5,9,1,2.5,1.5,9,7.5,7,6.5,9,1.5,8,3,8,1.5,4,3,7,9.5,2,3,6.5,9.5,3.5,3,8.5,2,1.5,3,9.5,8,6.5,1.5,6.5,4,6.5,1.5,8.5,3.5,1.5,1.5,9.5,7,7,3.5,9,2,2.5,2,9.5,1,1.5,4,10,6,3.5,3.5,6.5,2,2,2.5,6.5,2,1,1.5,8.5,8.5,3.5,3,6.5,8.5,3.5,1.5,8.5,6,2.5,1.5,9,8.5,6.5,3.5,7.5,9.5,2,1.5,7.5,8,2,1.5,9,7.5,6.5,4,7.5,6,4,3,9,1.5,1.5,1.5,9.5,7,6.5,1.5,8.5,8.5,3.5,1.5,8.5,1.5,5,0.5,9.5,7,2,3.5,8,7,1,2.5,8.5,1.5,1,1,9,7.5,9,4,6.5,7.5,7,4,2.5,7.5,1,1,9.5,4,5,1,2,2,1,4,4,2,2,3,3,2,3,3,3,2,2,2,9,10,7,8,9,2,1,2,2,2,2,2,2,1,2,1,1,1,3,3,4,3,4,3,3,3,2,4,4,4,5,3,4,5,4,50,5,47
2024/6/26 3:06,2024/6/26 3:29,0,100,1390,1,2024/6/26 3:29,R_5buAEuT48HpXOuJ,anonymous,JA,1,40,2,4,480,1100,5,4.5,6.5,4,6.5,5,8,5.5,6,4.5,6,6,8,6.5,1,7.5,6.5,6.5,0.5,9.5,5,3.5,0,10,7.5,7,4,9.5,7,10,3.5,8.5,7,0.5,3,8,9,5.5,6,8.5,8,6,7.5,9,7.5,0,5,9.5,9,8,1,7,9,8,1,7.5,1.5,2,1,9.5,9,8.5,3,6,0.5,1.5,3,9.5,0,0,0.5,10,7.5,1.5,2.5,6.5,2,1.5,1.5,7,0,0,0,10,8.5,5.5,0,6,8.5,5.5,0,6,0.5,0.5,0,9.5,6.5,7,3.5,7,6.5,0,0.5,10,8,0,0,10,8,6.5,6,6.5,5,0.5,1,0,0,5,0,10,8,7.5,8,6.5,8,8.5,6.5,8.5,7,9,5,10,9,6.5,5.5,8.5,9,7,6,9,5,5,7.5,10,8.5,9,2,3.5,9.5,8,4,7.5,5,0,0,10,4,4,4,3,4,4,3,3,2,3,4,3,4,4,3,3,3,2,2,8,9,6,7,7,1,1,1,2,1,2,1,2,2,1,1,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,100,5,47
2024/6/26 4:09,2024/6/26 4:35,0,100,1548,1,2024/6/26 4:35,R_4tn72aDTfOlMQD9,anonymous,JA,1,49,1,4,310,310,3.5,4.5,3.5,3,2.5,4,3,4.5,2,3.5,2.5,4,4.5,5,3.5,8,4,4.5,3.5,9,3.5,3.5,3,10,6.5,6.5,5.5,6.5,3.5,8,3.5,5.5,3,4,3,3,4,4,4,5,4.5,3.5,3,6,0,10,0,10,9.5,9.5,0.5,5,9.5,9.5,0.5,5.5,9.5,9,0.5,9.5,6.5,6.5,4.5,5,1,0,1,9.5,0,0,1,10,4.5,4.5,4.5,4.5,4,4,4.5,4.5,4,4,4,5.5,6.5,5.5,1.5,2,6.5,5.5,0.5,3.5,6.5,5.5,0.5,3.5,8.5,5,5,9.5,8,4.5,4.5,10,8.5,4.5,4.5,10,9,9,5,7,8.5,9,5,8,7,7,5,9.5,7,3,4.5,7,7,3,4.5,7,6.5,0.5,1,7,6,4.5,5,6,6.5,4.5,5,6.5,1,4,4.5,9,8.5,9,5,8.5,8,8.5,4,8.5,2,0.5,2,9.5,2,1,1,1,3,1,5,1,1,2,1,2,1,4,2,3,2,1,1,9,8,8,6,7,2,2,1,2,2,2,1,2,1,2,1,1,1,1,2,4,4,4,4,4,4,4,4,5,4,5,4,4,5,5,100,5,24
